lang	lang_id	grade	grade_id	book	book_id	chapter	chapter_id	link
Tamil	tamil	Grade 6	grade-6	தகவல் மற்றும் தொடர்பாடல் தொழினுட்பவியல் - வாசிப்பு நூல் 2018 புதிய பாடத்திட்டம்	-2018-	தகவல் மற்றும் தொடர்பாடல் தொழினுட்பவியல்	-	http://www.edupub.gov.lk/Administrator/Tamil/6/ICT%20PB%20T%20G-6/book.pdf
Tamil	tamil	Grade 6	grade-6	சைவநெறி - 2016 புதிய பாடத்திட்டம்	-2016-	சைவநெறி	-	http://www.edupub.gov.lk/Administrator/Tamil/6/hindu%20G-6%20T/Hinduism%20%20G-3.pdf
Tamil	tamil	Grade 7	grade-7	சைவநெறி - 2016 புதிய பாடத்திட்டம்	-2016-	சைவநெறி	-	http://www.edupub.gov.lk/Administrator/Tamil/7/hindu%20G-7%20T/book.pdf
Tamil	tamil	Grade 7	grade-7	கிறிஸ்தவம் - 2016 புதிய பாடத்திட்டம்	-2016-	கிறிஸ்தவம்	-	http://www.edupub.gov.lk/Administrator/Tamil/7/catholic%20G-7%20T/christianity%20darmaya%207%20T.pdf
Tamil	tamil	Grade 7	grade-7	கத்தோலிக்க திருமறை - 2016 புதிய பாடத்திட்டம்	-2016-	கத்தோலிக்க திருமறை	-	http://www.edupub.gov.lk/Administrator/Tamil/7/catholika%20G-7%20T/catholism%20Gr-7.pdf
Tamil	tamil	Grade 7	grade-7	இஸ்லாம் - 2016 புதிய பாடத்திட்டம்	-2016-	இஸ்லாம்	-	http://www.edupub.gov.lk/Administrator/Tamil/7/islam%20G-7%20T/book.pdf
Tamil	tamil	Grade 7	grade-7	தமிழ் மொழியும் இலக்கியமும் - 2016 புதிய பாடத் திட்டம்	-2016-	தமிழ் மொழியும் இலக்கியமும்	-	http://www.edupub.gov.lk/Administrator/Tamil/7/tamil%20lan%20G-7/Tamil%20lang%20&%20lit%20G7.pdf
Tamil	tamil	Grade 7	grade-7	கணிதம் பகுதி I – 2016 புதிய பாடத்திட்டம்	-i-2016-	கணிதம் பகுதி I	-i	http://www.edupub.gov.lk/Administrator/Tamil/7/maths%20G-7%20P-I%20T/Maths%20G%207%20Part1.pdf
Tamil	tamil	Grade 7	grade-7	கணிதம் பகுதி II - 2016 புதிய பாடத் திட்டம்	-ii-2016-	கணிதம்	-	http://www.edupub.gov.lk/Administrator/Tamil/7/maths%20P-II%20T/maths%20P-II%20T.pdf
Tamil	tamil	Grade 7	grade-7	விஞ்ஞானம் பகுதி - I - 2016 புதிய பாடத்திட்டம்	-i-2016-	விஞ்ஞானம் பகுதி - I -	-i-	http://www.edupub.gov.lk/Administrator/Tamil/7/science%20G-7%20P-I%20T/Science%20G%207%20Part%201.pdf
Tamil	tamil	Grade 7	grade-7	விஞ்ஞானம் பகுதி - II - 2016 புதிய பாடத்திட்டம்	-ii-2016-	விஞ்ஞானம் பகுதி - II	-ii	http://www.edupub.gov.lk/Administrator/Tamil/7/science%20G-7%20P-II%20T/science%20G-7%20P-II%20T.pdf
Tamil	tamil	Grade 7	grade-7	வரலாறு - புதிய பாடத்திட்டம்	-	வரலாறு	-	http://www.edupub.gov.lk/Administrator/Tamil/7/history%20g-7%20T/History%207%20T.pdf
Tamil	tamil	Grade 7	grade-7	சுகாதாரமும் உடற் கல்வியும் - 2016 புதிய பாடத்திட்டம்	-2016-	சுகாதாரமும் உடற் கல்வியும்	-	http://www.edupub.gov.lk/Administrator/Tamil/7/health%20G-7%20T/book.pdf
Tamil	tamil	Grade 7	grade-7	செயன்முறைத் தொழினுட்பத் திறன்கள் - 2016 புதிய பாடத்திட்டம்	-2016-	செயன்முறைத் தொழினுட்பத் திறன்கள்	-	http://www.edupub.gov.lk/Administrator/Tamil/7/PTS%20G-7%20T/pts%20G-7%20T.pdf
Tamil	tamil	Grade 7	grade-7	குடியியற் கல்வி- 2016 புதிய பாடத்திட்டம்	-2016-	குடியியற் கல்வி	-	http://www.edupub.gov.lk/Administrator/Tamil/7/civic%20G-7%20T/book.pdf
Tamil	tamil	Grade 7	grade-7	தகவல் மற்றும் தொடர்பாடல் தொழினுட்பவியல் செயல் நூல் - 2018 புதிய பாடத்திட்டம்	-2018-	தகவல் மற்றும் தொடர்பாடல் தொழினுட்பவியல் செயல் நூல்	-	http://www.edupub.gov.lk/Administrator/Tamil/7/ict%20G-7%20T/book.pdf
Tamil	tamil	Grade 7	grade-7	தகவல் மற்றும் தொடர்பாடல் தொழினுட்பவியல் - வாசிப்பு நூல் 2018 புதிய பாடத்திட்டம்	-2018-	தகவல் மற்றும் தொடர்பாடல் தொழினுட்பவியல் - வாசிப்பு நூல்	-	http://www.edupub.gov.lk/Administrator/Tamil/7/ict%20G-7%20T%20PB/book.pdf
Tamil	tamil	Grade 7	grade-7	புவியியல் - 2016 புதிய பாடத்திட்டம்	-2016-	புவியியல்	-	http://www.edupub.gov.lk/Administrator/Tamil/7/geography%20G-7T/geo%20G-7%20T.pdf
Tamil	tamil	Grade 7	grade-7	දෙවන බස සිංහල - 2016 නව විෂය නිර්දේශය	-2016-	දෙවන බස සිංහල	-	http://www.edupub.gov.lk/Administrator/Tamil/7/second%20g-7%20S/second%20la%20g-7%20S.pdf
Tamil	tamil	Grade 8	grade-8	கிறிஸ்தவம்	-	1 படைப்பு நமது பொருப்பில்	1-	http://www.edupub.gov.lk/Administrator/Tamil/8/kristhu%20G-8%20T/cha%201.pdf
Tamil	tamil	Grade 8	grade-8	கிறிஸ்தவம்	-	2 படைப்புகளும் பொறுப்புள்ள குடும்பங்களும்	2-	http://www.edupub.gov.lk/Administrator/Tamil/8/kristhu%20G-8%20T/cha%202.pdf
Tamil	tamil	Grade 8	grade-8	கிறிஸ்தவம்	-	3 படைப்புகளும் பொறுப்புள்ள சமுகங்களும்	3-	http://www.edupub.gov.lk/Administrator/Tamil/8/kristhu%20G-8%20T/cha%203.pdf
Tamil	tamil	Grade 8	grade-8	கிறிஸ்தவம்	-	4 சூழலும் பொறுப்புள்ள மனுக்குலமும்	4-	http://www.edupub.gov.lk/Administrator/Tamil/8/kristhu%20G-8%20T/cha%204.pdf
Tamil	tamil	Grade 8	grade-8	கிறிஸ்தவம்	-	5 வளங்களும் பொறுப்புள்ள மனுக்குலமும்	5-	http://www.edupub.gov.lk/Administrator/Tamil/8/kristhu%20G-8%20T/cha%205.pdf
Tamil	tamil	Grade 8	grade-8	கிறிஸ்தவம்	-	6 இயேசுவின் தொடக்கக்காலத் திருப்பனியும் நாமும்	6-	http://www.edupub.gov.lk/Administrator/Tamil/8/kristhu%20G-8%20T/cha%206.pdf
Tamil	tamil	Grade 8	grade-8	கிறிஸ்தவம்	-	7 இயேசுவின் சீடர்களாவோம்	7-	http://www.edupub.gov.lk/Administrator/Tamil/8/kristhu%20G-8%20T/cha%207.pdf
Tamil	tamil	Grade 8	grade-8	கிறிஸ்தவம்	-	8 ஆண்டவார் ஓடுக்கப்பட்ட யாவரையும் நேசிக்கிறார்	8-	http://www.edupub.gov.lk/Administrator/Tamil/8/kristhu%20G-8%20T/cha%208.pdf
Tamil	tamil	Grade 8	grade-8	கிறிஸ்தவம்	-	9 ஆண்டவர் இயேசு நம்மோடு இருக்கின்றார்	9-	http://www.edupub.gov.lk/Administrator/Tamil/8/kristhu%20G-8%20T/cha%209.pdf
Tamil	tamil	Grade 8	grade-8	கிறிஸ்தவம்	-	10 நாம் பொருப்புடன் இறையாட்சிக்காக உழைப்போம்	10-	http://www.edupub.gov.lk/Administrator/Tamil/8/kristhu%20G-8%20T/cha%2010.pdf
Tamil	tamil	Grade 8	grade-8	கிறிஸ்தவம்	-	11 இறையாட்சியும் போதுரு – பவுல் என்போரின் சீடத்துவமும்	11-	http://www.edupub.gov.lk/Administrator/Tamil/8/kristhu%20G-8%20T/cha%2011.pdf
Tamil	tamil	Grade 8	grade-8	கிறிஸ்தவம்	-	12 இறையாட்சி நிலைபெற உழைத்த இரு பெண்கள்	12-	http://www.edupub.gov.lk/Administrator/Tamil/8/kristhu%20G-8%20T/cha%2012.pdf
Tamil	tamil	Grade 8	grade-8	கிறிஸ்தவம்	-	13 இறையாட்சியும் திருமுழுக்கு யோவானும்	13-	http://www.edupub.gov.lk/Administrator/Tamil/8/kristhu%20G-8%20T/cha%2013.pdf
Tamil	tamil	Grade 8	grade-8	கிறிஸ்தவம்	-	14 இறையாட்சியும் நெருக்கடி நிலையில் இறைவார்க்குப் பணியும்	14-	http://www.edupub.gov.lk/Administrator/Tamil/8/kristhu%20G-8%20T/cha%2014.pdf
Tamil	tamil	Grade 8	grade-8	கிறிஸ்தவம்	-	15 இறையாட்சியும் உண்மை அமைதிக்கான குரல்களும்	15-	http://www.edupub.gov.lk/Administrator/Tamil/8/kristhu%20G-8%20T/cha%2015.pdf
Tamil	tamil	Grade 8	grade-8	கிறிஸ்தவம்	-	16 இறைமக்களின் விசுவாச வரலாறு	16-	http://www.edupub.gov.lk/Administrator/Tamil/8/kristhu%20G-8%20T/cha%2016.pdf
Tamil	tamil	Grade 8	grade-8	கிறிஸ்தவம்	-	17 திருவிவிலியத்துடன் நம் வாழ்வும்	17-	http://www.edupub.gov.lk/Administrator/Tamil/8/kristhu%20G-8%20T/cha%2017.pdf
Tamil	tamil	Grade 8	grade-8	கிறிஸ்தவம்	-	18 மானிடத்திற்கு வழிகாட்டும் செயல்கள்	18-	http://www.edupub.gov.lk/Administrator/Tamil/8/kristhu%20G-8%20T/cha%2018.pdf
Tamil	tamil	Grade 8	grade-8	கிறிஸ்தவம்	-	19 விடுதலையும் மீட்பும்	19-	http://www.edupub.gov.lk/Administrator/Tamil/8/kristhu%20G-8%20T/cha%2019.pdf
Tamil	tamil	Grade 8	grade-8	கிறிஸ்தவம்	-	20 ஒருமைப்பாடு	20-	http://www.edupub.gov.lk/Administrator/Tamil/8/kristhu%20G-8%20T/cha%2020.pdf
Tamil	tamil	Grade 8	grade-8	தமிழ் மொழியும் இலக்கியமும் – I	-i	1. கதைகள் எப்படி உருவாகின?	1-	http://www.edupub.gov.lk/Administrator/Tamil/8/tamil%20language%20P-I%20G-8/cha%201.pdf
Tamil	tamil	Grade 8	grade-8	தமிழ் மொழியும் இலக்கியமும் – I	-i	2. இளவேனில்	2-	http://www.edupub.gov.lk/Administrator/Tamil/8/tamil%20language%20P-I%20G-8/cha%202.pdf
Tamil	tamil	Grade 8	grade-8	தமிழ் மொழியும் இலக்கியமும் – I	-i	3. கரிகால் வளவன் கதை	3-	http://www.edupub.gov.lk/Administrator/Tamil/8/tamil%20language%20P-I%20G-8/cha%203.pdf
Tamil	tamil	Grade 8	grade-8	தமிழ் மொழியும் இலக்கியமும் – I	-i	4. வான்வெளியில்	4-	http://www.edupub.gov.lk/Administrator/Tamil/8/tamil%20language%20P-I%20G-8/cha%204.pdf
Tamil	tamil	Grade 8	grade-8	தமிழ் மொழியும் இலக்கியமும் – I	-i	5. குட்டித் தம்பியின் மந்திர வாக்கு	5-	http://www.edupub.gov.lk/Administrator/Tamil/8/tamil%20language%20P-I%20G-8/cha%205.pdf
Tamil	tamil	Grade 8	grade-8	தமிழ் மொழியும் இலக்கியமும் – I	-i	6. வென்றது தமிழே!	6-	http://www.edupub.gov.lk/Administrator/Tamil/8/tamil%20language%20P-I%20G-8/cha%206.pdf
Tamil	tamil	Grade 8	grade-8	தமிழ் மொழியும் இலக்கியமும் – I	-i	7. அந்தப் புறாக்கள்	7-	http://www.edupub.gov.lk/Administrator/Tamil/8/tamil%20language%20P-I%20G-8/cha%207.pdf
Tamil	tamil	Grade 8	grade-8	தமிழ் மொழியும் இலக்கியமும் – I	-i	8. சுற்றுச் சூழல் தூய்மை	8-	http://www.edupub.gov.lk/Administrator/Tamil/8/tamil%20language%20P-I%20G-8/cha%208.pdf
Tamil	tamil	Grade 8	grade-8	தமிழ் மொழியும் இலக்கியமும் – I	-i	9. தங்கத் தோடுகள் - நடைச்சித்திரம்	9-	http://www.edupub.gov.lk/Administrator/Tamil/8/tamil%20language%20P-I%20G-8/cha%209.pdf
Tamil	tamil	Grade 8	grade-8	தமிழ் மொழியும் இலக்கியமும் – II	-ii	10 ரவீந்திரநாதரும் சரத் சந்திரரும்	10-	http://www.edupub.gov.lk/Administrator/Tamil/8/vlo/cha%2010.pdf
Tamil	tamil	Grade 8	grade-8	தமிழ் மொழியும் இலக்கியமும் – II	-ii	11 தொழிலாளர் விண்ணப்பம்	11-	http://www.edupub.gov.lk/Administrator/Tamil/8/vlo/cha%2011.pdf
Tamil	tamil	Grade 8	grade-8	தமிழ் மொழியும் இலக்கியமும் – II	-ii	12 தங்கைக்கு	12-	http://www.edupub.gov.lk/Administrator/Tamil/8/vlo/cha%2012.pdf
Tamil	tamil	Grade 8	grade-8	தமிழ் மொழியும் இலக்கியமும் – II	-ii	13 ஒளவையார் வழிமுறை	13-	http://www.edupub.gov.lk/Administrator/Tamil/8/vlo/cha%2013.pdf
Tamil	tamil	Grade 8	grade-8	தமிழ் மொழியும் இலக்கியமும் – II	-ii	14 மழைநாள்	14-	http://www.edupub.gov.lk/Administrator/Tamil/8/vlo/cha%2014.pdf
Tamil	tamil	Grade 8	grade-8	தமிழ் மொழியும் இலக்கியமும் – II	-ii	15 எழுதப்படாத வரலாறு	15-	http://www.edupub.gov.lk/Administrator/Tamil/8/vlo/cha%2015.pdf
Tamil	tamil	Grade 8	grade-8	தமிழ் மொழியும் இலக்கியமும் – II	-ii	16 அறிவியலாளரின் மறுப்பக்கம்	16-	http://www.edupub.gov.lk/Administrator/Tamil/8/vlo/cha%2016.pdf
Tamil	tamil	Grade 8	grade-8	தமிழ் மொழியும் இலக்கியமும் – II	-ii	17 அயலார் தீர்ப்பு	17-	http://www.edupub.gov.lk/Administrator/Tamil/8/vlo/cha%2017.pdf
Tamil	tamil	Grade 8	grade-8	தமிழ் மொழியும் இலக்கியமும் – II	-ii	18 பல்சுவைப் பாடல்கள்	18-	http://www.edupub.gov.lk/Administrator/Tamil/8/vlo/cha%2018.pdf
Tamil	tamil	Grade 8	grade-8	சுகாதரமும் உடற்கல்வியும் I	-i	1 எனது பாடசாலை ஆரோக்கியமான பாடசாலையா?	1-	http://www.edupub.gov.lk/Administrator/Tamil/8/xzas/cha%201.pdf
Tamil	tamil	Grade 8	grade-8	சுகாதரமும் உடற்கல்வியும் I	-i	2 இளமைக்காலத் தேவைகள்	2-	http://www.edupub.gov.lk/Administrator/Tamil/8/xzas/cha%202.pdf
Tamil	tamil	Grade 8	grade-8	சுகாதரமும் உடற்கல்வியும் I	-i	3 அசைவுகளினூடாக வாழ்க்கையைப் பயனுள்ளதாக்குவோம்	3-	http://www.edupub.gov.lk/Administrator/Tamil/8/xzas/cha%203.pdf
Tamil	tamil	Grade 8	grade-8	சுகாதரமும் உடற்கல்வியும் I	-i	4 அணிநடைக்கான சரியான கொண்ணிலை	4-	http://www.edupub.gov.lk/Administrator/Tamil/8/xzas/cha%204.pdf
Tamil	tamil	Grade 8	grade-8	சுகாதரமும் உடற்கல்வியும் I	-i	5 விளையாட்டுகளில் ஈடுபட்டு ஓய்வைப் பயனுள்ள முறையில் கழிப்போம்.	5-	http://www.edupub.gov.lk/Administrator/Tamil/8/xzas/cha%205.pdf
Tamil	tamil	Grade 8	grade-8	சுகாதரமும் உடற்கல்வியும் II	-ii	6 மெய்வல்லுனர் விளையாட்டுகளின் திறன்களை விருத்திசெய்து கொள்வோம்.	6-	http://www.edupub.gov.lk/Administrator/Tamil/8/health%20G-8%20T%20P-II/cha%206.pdf
Tamil	tamil	Grade 8	grade-8	சுகாதரமும் உடற்கல்வியும் II	-ii	7 விளையாட்டின் மூலம் விளையாட்டுப் பண்புகளை வளர்த்துக்கொள்வோம்	7-	http://www.edupub.gov.lk/Administrator/Tamil/8/health%20G-8%20T%20P-II/cha%207.pdf
Tamil	tamil	Grade 8	grade-8	சுகாதரமும் உடற்கல்வியும் II	-ii	8 ஆரோக்கியமான ஊட்டம்	8-	http://www.edupub.gov.lk/Administrator/Tamil/8/health%20G-8%20T%20P-II/Chapter%2008.pdf
Tamil	tamil	Grade 8	grade-8	சுகாதரமும் உடற்கல்வியும் II	-ii	9 உடலின் வியத்தகு தன்மையைப் பேணியவாறு வினைத்திறனுடைய வாழ்க்கைக்கு இசைவடைவோம்	9-	http://www.edupub.gov.lk/Administrator/Tamil/8/health%20G-8%20T%20P-II/Chapter%2009.pdf
